0.63660934,0.63660835,0.636606925,0.636631387,0.636620496,0.636615471,0.6366506590000001,0.6366218370000001,0.636610946,0.636634609,0.63662284,0.6366030540000001,0.636622601,0.6366380150000001,0.636638096,0.636623715,0.6366035790000001,0.636629122,0.636621475,0.636595648,0.6366447940000001,0.6366234630000001,0.636623593,0.636611216,0.636622719,0.63663424,0.636633851,0.636644628,0.636645101,0.6366333320000001,0.6366277330000001,0.636619198,0.6366382,0.6366067120000001,0.6366253150000001,0.636614812,0.6366186030000001,0.636602981,0.6366325150000001,0.636609088,0.636598768,0.636589085,0.636610306,0.6366451350000001,0.636619763,0.63661725,0.636639951,0.6366214680000001,0.636606742,0.636610362,0.636628704,0.6366381400000001,0.6366179790000001,0.636633081,0.63661197,0.636600084,0.6366042540000001,0.636631798,0.636622165,0.636616811,0.636641079,0.636618631,0.6366302890000001,0.6366092130000001,0.6366200910000001,0.6366083370000001,0.6366222420000001,0.636637059,0.636602235,0.636614883,0.6365918850000001,0.63663676,0.636602183,0.636619704,0.6366285150000001,0.636653339,0.6366232980000001,0.6366059550000001,0.636606251,0.6366189880000001,0.6366124550000001,0.636646307,0.636626121,0.636621964,0.6366402290000001,0.6366080270000001,0.636600677,0.636633631,0.6366193320000001,0.6366177740000001,0.6366359150000001,0.6366185320000001,0.636624359,0.636596511,0.6366152770000001,0.636620882,0.6366125420000001,0.6366258180000001,0.63663203,0.6366211930000001,0.636651163,0.63664131,0.636608379,0.636612254,0.636606899,0.6366334380000001,0.63661862,0.636609536,0.636620214,0.636645647,0.63660492,0.636614462,0.636612756,0.6366086560000001,0.6366261860000001,0.6366272470000001,0.6366214020000001,0.6365834930000001,0.6366034110000001,0.636602289,0.636646523,0.636644208,0.636605559,0.6365880260000001,0.6365995720000001,0.636606454,0.636629548,0.6366027630000001,0.6366310230000001,0.636627715,0.636624716,0.6366421160000001,0.636618553,0.636618223,0.636643889,0.636633238,0.6365925600000001,0.6366140130000001,0.6366403930000001,0.636622154,0.6366225590000001,0.6366217030000001,0.6366215980000001,0.6366311410000001,0.636615398,0.6366261510000001,0.636611683,0.636629919,0.636616434,0.636655395,0.6366183240000001,0.636596912,0.636622596,0.636622844,0.636608602,0.636631473,0.636592276,0.636625879,0.6366123370000001,0.636635917,0.63658782,0.636639713,0.636587507,0.6366313880000001,0.6366277290000001,0.636652997,0.636621,0.636617954,0.6366166980000001,0.636592185,0.6366277370000001,0.6366049260000001,0.6366096250000001,0.63662772,0.636591977,0.63660001,0.6366094830000001,0.636594945,0.636605449,0.6366312460000001,0.636621322,0.63661427,0.636587793,0.6366183940000001,0.636642032,0.6366307880000001,0.636628109,0.6365866440000001,0.6366194550000001,0.6366179320000001,0.636606915,0.636648662,0.636639429,0.636619142,0.636624097,0.636603361,0.6365908770000001,0.636612562,0.636640992,0.6366264270000001,0.63663483,0.636617937,0.636599492,0.636609243,0.6366050010000001,0.6366254,0.636627924,0.636613889,0.636629404,0.6366085250000001,0.636640667,0.6366193020000001,0.636623936,0.636638767,0.6366023860000001,0.636608823,0.6366243180000001,0.636606093,0.636635994,0.636630107,0.63663901,0.636610793,0.6366368060000001,0.6366114500000001,0.636613702,0.6366299590000001,0.636594383,0.636596833,0.6366265440000001,0.636614577,0.6366009,0.6366334930000001,0.636619699,0.636612916,0.6366337710000001,0.636594765,0.6366218650000001,0.63662609,0.636634338,0.636625514,0.6366254990000001,0.6366236740000001,0.6366156580000001,0.6366268430000001,0.636633758,0.636606342,0.6366283190000001,0.6366071670000001,0.636634334,0.636624372,0.6366346620000001,0.6366255630000001,0.6366246400000001,0.6366168760000001,0.6365982130000001,0.6366100100000001,0.6366069900000001,0.636606152,0.6366202590000001,0.636633216,0.636630386,0.6366071080000001,0.636650511,0.636624112,0.636632398,0.6366005570000001,0.636617777,0.6366258410000001,0.636624015,0.6366225000000001,0.63660726,0.6366358080000001,0.6366396560000001,0.636648144,0.63662476,0.636591209,0.636599333,0.6365989000000001,0.6366255550000001,0.63659591,0.6366252880000001,0.6366543250000001,0.636602356,0.636612115,0.6366277220000001,0.636625636,0.6366258970000001,0.636589457,0.6365938640000001,0.636632555,0.6366268190000001,0.636632567,0.636608802,0.636625577,0.636644898,0.6366325070000001,0.636615076,0.6366142610000001,0.6366205960000001,0.636606204,0.636636049,0.6366247690000001,0.636632561,0.636617117,0.6366283380000001,0.636633933,0.6365880420000001,0.636616371,0.636636474,0.63664273,0.63663033,0.636611315,0.6366341670000001,0.636608295,0.636640984,0.636620838,0.6366133940000001,0.6366476240000001,0.636611822,0.6365985430000001,0.6365996230000001,0.636607382,0.6366291190000001,0.636613886,0.6366004620000001,0.6366305360000001,0.6366177190000001,0.6366094450000001,0.6366276150000001,0.636623539,0.6366094830000001,0.63659924,0.6366265240000001,0.6366100170000001,0.636624804,0.636615672,0.636603027,0.636627483,0.6366170210000001,0.6366173310000001,0.636622951,0.636617238,0.636630252,0.6366372370000001,0.6366125460000001,0.63663214,0.6366208560000001,0.636624253,0.636612786,0.63659423,0.636614023,0.636616657,0.6366285890000001,0.636619194,0.636639189,0.636611593,0.6366004280000001,0.6366132410000001,0.63661396,0.636604633,0.636636516,0.6366308460000001,0.63662993,0.6366324630000001,0.6366076380000001,0.636619165,0.6366432830000001,0.636621897,0.6366083250000001,0.636604598,0.636617738,0.636603836,0.636593229,0.6366318750000001,0.6366152660000001,0.6366090990000001,0.6366289510000001,0.636628584,0.636608884,0.636603492,0.636589489,0.6366248830000001,0.6366343290000001,0.6366059040000001,0.636623899,0.6366215510000001,0.636614298,0.636650837,0.636626083,0.636637455,0.6366044230000001,0.636611455,0.636629895,0.636633878,0.636616951,0.636607099,0.6366260530000001,0.6366050240000001,0.6366356440000001,0.636630052,0.636604633,0.6366054520000001,0.636593355,0.636617418,0.6366231280000001,0.6366095850000001,0.6366296680000001,0.6366024880000001,0.6366338380000001,0.636646178,0.6366291460000001,0.636614466,0.636633836,0.636608889,0.636673406,0.6366051450000001,0.636622655,0.636609757,0.636614503,0.6366234670000001,0.6366307800000001,0.636630278,0.636613304,0.63659865,0.636623837,0.636622111,0.6366229560000001,0.636605109,0.6366220290000001,0.636606632,0.636634084,0.636642119,0.636628092,0.636631917,0.6366229600000001,0.636629153,0.636625646,0.636615771,0.636612956,0.636625553,0.636630005,0.636619377,0.63663751,0.63662807,0.6366255590000001,0.636607606,0.636603221,0.6365960900000001,0.636636018,0.636608354,0.636592685,0.636607133,0.636602419,0.636600951,0.636620437,0.6366042200000001,0.6366005410000001,0.6366001530000001,0.6366046200000001,0.6366439730000001,0.636628372,0.63661921,0.636605698,0.636612621,0.636633244,0.6366288010000001,0.6366174600000001,0.6366318120000001,0.636612963,0.6366004860000001,0.636613835,0.636620767,0.636614129,0.636613219,0.6366101900000001,0.636607875,0.636629499,0.636636889,0.6366209390000001,0.63662354,0.636614636,0.6366159300000001,0.636604187,0.636634916,0.6365952460000001,0.6366432790000001,0.636614255,0.6366011770000001,0.6366251470000001,0.6366119410000001,0.636612574,0.6366243490000001,0.636640938,0.636642908,0.6365986650000001,0.6366314870000001,0.636634013,0.6366084040000001,0.636628313,0.6366748280000001,0.636630306,0.6365934640000001,0.6366001440000001,0.636611558,0.636616246,0.636595742,0.6366304570000001,0.6366230700000001,0.6366005300000001,0.6366035710000001,0.6366361140000001,0.636636015,0.636642789,0.6366501010000001,0.636645254,0.6366386470000001,0.636629344,0.6366126050000001,0.636592339,0.636637859,0.6366029870000001,0.636635077,0.6366152470000001,0.636622341,0.6366218610000001,0.636634549,0.6366403940000001,0.6366265950000001,0.636629028,0.6366339900000001,0.636603255,0.636624194,0.6366319730000001,0.6366064530000001,0.636619911,0.6366157560000001,0.6366086200000001,0.6366119720000001,0.6366346580000001,0.6366114940000001,0.636591742,0.6366345830000001,0.636655732,0.6366021070000001,0.6365937420000001,0.636629847,0.636606404,0.6366229050000001,0.636610028,0.636614204,0.636622511,0.636647767,0.6366187640000001,0.63661606,0.6366144960000001,0.636601878,0.6366340260000001,0.63663744,0.6366238510000001,0.636619331,0.636605258,0.636623119,0.6366237730000001,0.6366412300000001,0.6366360950000001,0.636625981,0.636632026,0.636599185,0.636614129,0.63659856,0.6366077920000001,0.6366221510000001,0.636606725,0.6366125060000001,0.6366185680000001,0.6366203,0.636616523,0.636620881,0.636649372,0.636619224,0.636632164,0.636620417,0.636604085,0.6366035800000001,0.6366089020000001,0.6366212010000001,0.636619586,0.636623854,0.6366003570000001,0.6366521620000001,0.6366237130000001,0.6366422890000001,0.6366189760000001,0.636609356,0.636625144,0.636612513,0.6366269240000001,0.636622213,0.6366160160000001,0.6366550820000001,0.636643935,0.636598133,0.636594074,0.6366335390000001,0.6366265640000001,0.6366064100000001,0.6366292490000001,0.6366252010000001,0.6366499450000001,0.636606309,0.6366325220000001,0.6366448250000001,0.636661122,0.6366398710000001,0.636633526,0.636626126,0.636613426,0.63659812,0.6365907900000001,0.636623751,0.6366403380000001,0.6366070500000001,0.636599111,0.636647916,0.6366204440000001,0.636601112,0.636636721,0.63662153,0.636600234,0.6366167620000001,0.636620187,0.6366044510000001,0.636621144,0.6366043220000001,0.6365937540000001,0.636621717,0.636603661,0.6366202470000001,0.6366175390000001,0.6366114380000001,0.6366249780000001,0.636623609,0.6366292800000001,0.636596283,0.6366336290000001,0.6366204790000001,0.6366325110000001,0.636615936,0.6365951790000001,0.636640532,0.6366304730000001,0.6366295980000001,0.636632506,0.6366331470000001,0.6366126390000001,0.636609961,0.636611781,0.6366130250000001,0.636630946,0.6366106490000001,0.636616175,0.6366155010000001,0.636605273,0.636638506,0.63661482,0.63661354,0.6366049410000001,0.6366414340000001,0.636614209,0.6366133740000001,0.636614894,0.6366073320000001,0.63661665,0.6366181790000001,0.63663402,0.6365820640000001,0.6366297040000001,0.636617984,0.6365865540000001,0.6366236670000001,0.6366400590000001,0.6366174990000001,0.63660364,0.63662982,0.6366134290000001,0.6366264580000001,0.6366280280000001,0.636586106,0.636617212,0.636635185,0.636606764,0.63660307,0.636638797,0.636611934,0.636612945,0.6366251850000001,0.6366255190000001,0.6366192430000001,0.636603131,0.6366339550000001,0.636618378,0.6366114890000001,0.63660172,0.636626334,0.6366411510000001,0.6366371150000001,0.6366564410000001,0.6366300850000001,0.6366118500000001,0.6366293030000001,0.636588597,0.636630225,0.636614063,0.636612187,0.636625917,0.6366271570000001,0.6366275800000001,0.636615791,0.6366086270000001,0.636595789,0.636610086,0.636616799,0.636630012,0.636605478,0.6366174170000001,0.636605592,0.636636309,0.6366116390000001,0.636642919,0.636646108,0.636584979,0.636616003,0.636611468,0.6366348820000001,0.636612654,0.636579945,0.636598395,0.636612622,0.636621895,0.6366081370000001,0.6366195020000001,0.6366350710000001,0.6366297710000001,0.636599349,0.636617514,0.636636292,0.636633985,0.6366199410000001,0.6366586270000001,0.6366107240000001,0.6366169350000001,0.636626647,0.636615292,0.636640019,0.636612909,0.636590581,0.636628655,0.6366195690000001,0.636618024,0.636605449,0.636606234,0.6366220180000001,0.636599872,0.6365968200000001,0.636645531,0.6366025630000001,0.636603534,0.6366086430000001,0.6366157760000001,0.6366059000000001,0.636608719,0.6366052440000001,0.6366009570000001,0.636618,0.6366425950000001,0.636622715,0.636611181,0.636644223,0.6366161450000001,0.6366142810000001,0.636647167,0.6366153680000001,0.6366372260000001,0.6365775,0.636632694,0.636618425,0.636621369,0.6366256210000001,0.636624242,0.636622912,0.6366305760000001,0.6366285690000001,0.636616792,0.6366278390000001,0.636617502,0.6366325580000001,0.636605076,0.636584063,0.636604228,0.636600099,0.6366222490000001,0.636621514,0.6366433960000001,0.6366059930000001,0.636601642,0.6366268890000001,0.636633988,0.6366060440000001,0.6366051500000001,0.636614243,0.6365966040000001,0.636646037,0.6366235610000001,0.6366202360000001,0.636620347,0.6365996100000001,0.636615657,0.636607649,0.6366225160000001,0.636608841,0.636608025,0.636618641,0.636641149,0.6366258530000001,0.6365831700000001,0.636625039,0.636620759,0.6366620350000001,0.6366269750000001,0.6366139000000001,0.6366298460000001,0.636622189,0.6366155990000001,0.6366366010000001,0.636622738,0.636640423,0.636645781,0.636632545,0.6366394310000001,0.636602337,0.6366426460000001,0.636629007,0.636633352,0.636621129,0.636601027,0.6366195,0.636638084,0.6366044270000001,0.636643697,0.6366097270000001,0.636636885,0.6366122630000001,0.6366130280000001,0.6366188780000001,0.636623739,0.636602663,0.6366272120000001,0.636611884,0.6366215700000001,0.636604053,0.6366287580000001,0.6366294130000001,0.636625666,0.6366268980000001,0.6366578380000001,0.6366189130000001,0.6366305920000001,0.6366027480000001,0.636620818,0.636603527,0.636596912,0.6366106060000001,0.636643693,0.636639234,0.636603766,0.636621793,0.6366114780000001,0.6366214990000001,0.6365875710000001,0.6366001140000001,0.636613297,0.6366257040000001,0.6366238350000001,0.636637471,0.636624588,0.6366232970000001,0.6366250720000001,0.636610242,0.636630504,0.6366080200000001,0.636629185,0.636607196,0.636636046,0.6366106770000001,0.636632151,0.636648004,0.6366134090000001,0.636639445,0.636612709,0.636618808,0.636633055,0.6366416100000001,0.6366100410000001,0.6366183010000001,0.63661047,0.636624025,0.636618141,0.63662019,0.636602561,0.636610694,0.636612244,0.6366186100000001,0.6366023030000001,0.636615569,0.6366178640000001,0.636604013,0.6366242360000001,0.6366328760000001,0.6366264780000001,0.636602455,0.636611979,0.6366314900000001,0.636609481,0.6366065230000001,0.636602443,0.636642263,0.636600637,0.6366306230000001,0.636591631,0.636632447,0.636610142,0.6366486450000001,0.6366265760000001,0.636619512,0.636616053,0.6366266900000001,0.6366253740000001,0.636593953,0.6366487710000001,0.6366206130000001,0.6365966700000001,0.636597148,0.636619577,0.636609434,0.636658044,0.6366302500000001,0.6366275720000001,0.6366303010000001,0.6366114730000001,0.636619587,0.6366347280000001,0.636640753,0.636610694,0.636624685,0.6366193050000001,0.636606717,0.636603343,0.63661411,0.636628649,0.6366077880000001,0.636608802,0.6366225910000001,0.636617477,0.6366048320000001,0.636633411,0.6366128080000001,0.636628352,0.636627065,0.636612672,0.636616057,0.6365978960000001,0.636597277,0.6366226770000001,0.6366059310000001,0.6366111210000001,0.6365954610000001,0.636611758,0.636630636,0.6366287190000001,0.636622491,0.6366143860000001,0.636598544,0.6366063860000001,0.636622319,0.636619236,0.636607867,0.6366284280000001,0.636639229,0.6366271480000001,0.63663428,0.6366121650000001,0.636605512,0.636581767,0.6366279890000001,0.6365936280000001,0.6365851450000001,0.636620736,0.636611718,0.63661656,0.6366291160000001
